UUSERID,ARTICLEID,CLICK,TIMEDURATION,VISITDATE,VISITTIME,CATEGORIES
115024736862,1075975,1,2.07,2021-08-21 00:00:00,16:59:32,Suburb &amp; Neighbourhood Profiles
115170455107,1087384,1,0.03,2021-09-11 00:00:00,11:07:20,Coronavirus
115174533807,1087384,1,0.92,2021-09-11 00:00:00,13:12:22,House Prices
17556,994304,1,0.96,2021-08-31 00:00:00,17:28:35,Celebrity
115101695235,1084538,1,1.56,2021-09-01 00:00:00,20:55:49,Architecture and renovation
110229798593,1082598,1,2.71,2021-09-14 00:00:00,04:02:16,Analysis
114668021605,1084163,1,2.34,2021-08-30 00:00:00,18:30:35,Auctions
115106469597,1043624,1,4.19,2021-09-02 00:00:00,06:48:05,House Prices
115034677704,1081892,1,1.26,2021-08-23 00:00:00,06:53:04,House Prices
109647606173,1087169,2,2.18,2021-09-10 00:00:00,15:27:51,Title Deeds
115141926048,1085245,1,0.56,2021-09-06 00:00:00,13:24:05,House Prices
115170495412,1078989,1,1.56,2021-09-11 00:00:00,09:17:16,Analysis
115144788007,160302,3,2.50,2021-09-07 00:00:00,22:13:14,
115174116281,1084260,1,9.97,2021-09-11 00:00:00,17:25:56,On Market
115129202253,1084523,1,1.13,2021-09-05 00:00:00,08:51:10,On Market
115090532762,1084148,3,3.82,2021-08-31 00:00:00,07:23:17,Environment
115054943066,1083334,1,2.26,2021-08-26 00:00:00,08:55:37,Affordability
115041856193,1081964,1,2.13,2021-08-23 00:00:00,20:49:02,Title Deeds
115069272145,1083467,1,10.27,2021-08-28 00:00:00,03:04:32,House Prices
100418662974,1085101,1,3.32,2021-09-14 00:00:00,20:35:13,Bathrooms
115047875743,1077484,1,1.46,2021-08-25 00:00:00,08:47:38,Analysis
100870487618,1084239,1,29.36,2021-08-30 00:00:00,21:25:37,Auctions
115052515081,1082191,1,1.53,2021-08-25 00:00:00,20:24:50,On Market
110162810457,1076621,1,4.33,2021-08-25 00:00:00,14:35:53,Auctions
115165244295,1085936,1,154.72,2021-09-10 00:00:00,06:57:03,Auctions
115080611915,1079997,1,1.56,2021-08-29 00:00:00,13:45:22,Suburb &amp; Neighbourhood Profiles
115101922536,1055590,1,1.45,2021-09-01 00:00:00,16:43:11,Housing Affordability
115125147553,908772,1,28.74,2021-09-04 00:00:00,12:09:50,Explainer
114263178729,1079726,1,1.12,2021-08-21 00:00:00,07:42:00,Celebrity
115130285639,1085020,1,16.49,2021-09-04 00:00:00,22:39:27,On Market
115016062154,1075975,1,3.86,2021-08-19 00:00:00,20:04:24,Neighbourhoods
114517326632,1087729,1,1.54,2021-09-14 00:00:00,16:20:36,Bathroom
115044579912,1077484,1,0.82,2021-08-24 00:00:00,14:29:58,Analysis
115131766534,1082571,1,1.47,2021-09-05 00:00:00,18:07:03,Neighbourhoods
115187008133,1084729,1,2.65,2021-09-13 00:00:00,13:22:49,Celebrity
115087456536,1079608,1,1.42,2021-08-30 00:00:00,21:37:20,On Market
112242598994,1082578,2,1.69,2021-08-29 00:00:00,10:07:26,Housing Affordability
115138456957,1085434,1,1.63,2021-09-06 00:00:00,11:15:10,Suburb &amp; Neighbourhood Profiles
113726768463,1082455,1,1.07,2021-08-23 00:00:00,16:17:06,Auctions
113997210460,1083174,1,0.01,2021-08-25 00:00:00,17:23:49,Title Deeds
115072636176,1083440,2,4.19,2021-08-28 00:00:00,10:10:48,Title Deeds
115006762089,1074487,3,7.37,2021-08-18 00:00:00,16:35:09,Analysis
115051799203,347039,1,5.69,2021-08-25 00:00:00,22:53:02,
100461281589,1082571,1,6.26,2021-09-05 00:00:00,18:14:29,Neighbourhoods
113154509617,307372,1,11.78,2021-08-30 00:00:00,22:13:31,
115047925504,1081964,1,2.49,2021-08-24 00:00:00,14:13:56,Title Deeds
115095029656,1075735,1,27.34,2021-08-31 00:00:00,17:49:38,First-Home Buyer Advice
115044760404,1082667,3,6.32,2021-08-24 00:00:00,19:42:05,Coronavirus
115131854777,1084751,1,2.66,2021-09-05 00:00:00,19:01:55,On Market
115105172485,1084751,2,14.01,2021-09-03 00:00:00,01:27:53,On Market
115090785014,1084148,1,23.73,2021-08-31 00:00:00,06:28:38,Environment
115196939808,1088021,1,1.18,2021-09-15 00:00:00,10:23:46,Affordability
115193540736,1087729,1,4.36,2021-09-14 00:00:00,12:39:24,Bathrooms
115144784204,1086025,1,1.15,2021-09-07 00:00:00,16:07:55,Title Deeds
115187406997,1087116,1,2.58,2021-09-13 00:00:00,11:00:11,Title Deeds
114358848459,1083158,1,2.30,2021-09-01 00:00:00,20:22:11,Architecture and renovation
115198045986,1087775,1,79.14,2021-09-14 00:00:00,15:42:25,Auctions
115170834089,1083902,1,10.27,2021-09-10 00:00:00,11:27:54,On Market
115075856488,1083467,1,3.93,2021-08-29 00:00:00,07:13:32,On Market
114973704356,1075569,1,4.25,2021-08-29 00:00:00,20:55:52,House Prices
115149352356,1085839,1,3.08,2021-09-08 00:00:00,05:40:48,Auctions
115033631689,1081964,1,1.79,2021-08-23 00:00:00,10:48:23,Title Deeds
115094321500,805929,1,0.39,2021-08-31 00:00:00,22:13:34,
115006563600,1079956,1,1.45,2021-08-18 00:00:00,22:42:27,Title Deeds
100506272867,1083174,1,1.94,2021-08-25 00:00:00,19:22:57,Title Deeds
115170841993,1087384,2,3.26,2021-09-11 00:00:00,06:52:47,House Prices
115183608183,1027874,1,9.37,2021-09-12 00:00:00,12:21:42,Rural Property News
115072445506,1078989,1,1.03,2021-08-28 00:00:00,21:18:45,On Market
115076786746,1078989,2,2.77,2021-08-29 00:00:00,10:13:58,Analysis
115024732409,1084256,1,1.26,2021-09-08 00:00:00,14:28:06,House Prices
113376108288,1079628,1,5.68,2021-08-19 00:00:00,07:54:45,Suburb &amp; Neighbourhood Profiles
14558005,1084524,1,1.51,2021-09-01 00:00:00,20:50:12,Pets
114345981649,1085208,2,1.84,2021-09-06 00:00:00,06:14:05,The Block
115052622636,873618,1,4.50,2021-08-25 00:00:00,16:36:04,
100600159626,1084256,2,6.50,2021-08-31 00:00:00,08:55:41,House Prices
115170198008,1083174,2,2.66,2021-09-11 00:00:00,07:32:00,Title Deeds
115099263437,1084256,1,16.97,2021-08-31 00:00:00,14:44:29,House Prices
115167682491,1084729,1,3.92,2021-09-10 00:00:00,17:41:30,Celebrity
114355551976,1077478,1,33.97,2021-08-18 00:00:00,07:17:12,Small living
115024671327,1082035,2,8.00,2021-08-21 00:00:00,14:46:55,Rural
115018668273,1077545,1,1.30,2021-08-20 00:00:00,17:50:15," News and Guides"
113502030323,1075964,1,8.04,2021-08-21 00:00:00,06:31:13,On Market
114871733679,1075988,1,1.93,2021-09-05 00:00:00,21:46:18,Neighbourhoods
114793230661,1083467,1,2.55,2021-09-02 00:00:00,15:03:18,House Prices
114505056873,1082451,1,2.51,2021-08-23 00:00:00,21:16:11,On Market
115072332324,1081964,1,1.48,2021-08-28 00:00:00,14:53:00,Title Deeds
115171109162,1086852,1,1.88,2021-09-11 00:00:00,08:17:04,Title Deeds
115031250563,1075964,1,2.34,2021-08-22 00:00:00,16:14:58,On Market
115121142759,1003533,1,3.52,2021-09-03 00:00:00,20:58:31,Moving
115025098172,1077478,1,16.80,2021-08-21 00:00:00,18:41:08,DIY
1970354,1083334,2,3.69,2021-08-26 00:00:00,11:44:07,Affordability
113246684043,1085749,2,294.68,2021-09-04 00:00:00,13:12:50,Celebrity
100525527175,1085031,3,1.98,2021-09-04 00:00:00,08:02:47,Auctions
115058957644,1083233,1,0.89,2021-08-26 00:00:00,18:46:53,House Prices
115048450560,1077478,1,8.55,2021-08-25 00:00:00,08:34:48,Home trends
114497412018,1083775,1,1.43,2021-08-29 00:00:00,20:27:49,Title Deeds
100481855021,1083174,2,2.47,2021-08-26 00:00:00,18:46:54,Title Deeds
114141309156,1084081,1,1.18,2021-08-31 00:00:00,12:55:41,On Market
115015171712,1075975,1,1.32,2021-08-20 00:00:00,07:05:24,Neighbourhoods
115144849965,1086068,3,4.34,2021-09-07 00:00:00,10:50:37,The Block
112312022592,1081964,1,0.79,2021-09-02 00:00:00,18:54:45,Title Deeds
115012433117,1081393,2,21.44,2021-08-19 00:00:00,20:16:29,Coronavirus
115141997046,1081964,1,1.39,2021-09-06 00:00:00,20:19:19,Title Deeds
115044502847,1077484,2,3.71,2021-08-24 00:00:00,23:00:26,Analysis
100579953728,233283,1,5.22,2021-09-11 00:00:00,14:20:52,
115193470411,1085616,1,3.51,2021-09-14 00:00:00,15:58:06,Architecture and renovation
115098849782,1084577,1,1.40,2021-09-01 00:00:00,07:49:05,Coronavirus
112672549197,1083720,1,0.01,2021-08-27 00:00:00,07:16:14,House Prices
114505130726,1086068,1,0.01,2021-09-07 00:00:00,21:20:47,The Block
115145002474,894710,1,2.61,2021-09-07 00:00:00,14:42:04,
113726733342,1084256,1,2.51,2021-09-14 00:00:00,18:44:09,House Prices
115055030264,1078989,1,7.39,2021-08-25 00:00:00,20:06:10,On Market
113133005364,430000,5,18.99,2021-08-17 00:00:00,17:00:37,
115176988204,1087608,1,32.94,2021-09-12 00:00:00,07:34:39,Title Deeds
113670205733,1077478,1,3.93,2021-08-28 00:00:00,23:20:56,Home trends
113584859828,1086852,1,1.62,2021-09-12 00:00:00,13:14:33,Title Deeds
115052120388,885056,1,18.37,2021-08-25 00:00:00,19:20:32,Somewhere Else Podcast
113612743407,1085208,1,1.54,2021-09-03 00:00:00,11:15:12,The Block
114635059923,1081848,1,3.54,2021-08-25 00:00:00,17:24:19,House Prices
115110219711,1084976,1,0.01,2021-09-02 00:00:00,10:58:33,Title Deeds
114789478960,1081964,1,1.49,2021-08-26 00:00:00,03:34:16,Title Deeds
114772619297,1079718,1,1.18,2021-08-27 00:00:00,18:42:22,On Market
115018892488,1081754,1,1.16,2021-08-20 00:00:00,16:50:35,Affordability
114828408396,1080026,1,2.95,2021-08-29 00:00:00,07:50:27,Rural
115000206645,1087111,1,0.88,2021-09-14 00:00:00,19:09:31,House Prices
115125357514,1082567,1,3.02,2021-09-04 00:00:00,16:15:30,New Property Developments
115156418718,1086409,1,1.78,2021-09-09 00:00:00,07:00:29,Coronavirus
115034546197,1081892,1,5.34,2021-08-23 00:00:00,09:22:49,House Prices
115031530621,1081458,1,22.86,2021-08-22 00:00:00,20:54:30,The Block Contestants
115072360093,1080026,1,1.73,2021-08-28 00:00:00,11:22:28,Rural
115083999895,1080026,1,2.49,2021-08-30 00:00:00,01:43:14,Neighbourhoods
115149034855,1085208,1,1.40,2021-09-08 00:00:00,09:08:50,The Block
113518269550,1081964,1,1.29,2021-08-24 00:00:00,18:38:28,Title Deeds
115031799614,1075975,2,4.73,2021-08-22 00:00:00,11:42:01,On Market
115062878652,1083044,2,1.71,2021-08-27 00:00:00,04:36:09,House Prices
115167714551,415335,2,1.69,2021-09-10 00:00:00,14:44:32,
114263295544,1081848,1,2.08,2021-08-24 00:00:00,10:15:15,Coronavirus
114778980557,1077478,1,1.95,2021-08-29 00:00:00,07:53:08,Home trends
115083944985,1083684,1,2.64,2021-08-30 00:00:00,06:46:42,Coronavirus
115094554282,1081848,1,0.16,2021-08-31 00:00:00,17:58:13,Coronavirus
115117306206,1084751,1,4.48,2021-09-03 00:00:00,21:05:17,House Prices
115099621851,1084256,1,23.33,2021-08-31 00:00:00,22:03:12,House Prices
115149008206,1086409,3,4.74,2021-09-08 00:00:00,06:45:03,Coronavirus
115015156871,1081712,1,1.34,2021-08-20 00:00:00,07:21:17,Affordability
115018858455,1080026,1,3.02,2021-09-08 00:00:00,16:42:03," Advice and Market trends"
115085690404,216392,2,22.50,2021-08-30 00:00:00,03:34:14,
103919532867,763150,2,0.01,2021-09-08 00:00:00,18:26:26,
115087443716,1080026,1,3.43,2021-08-30 00:00:00,19:59:24,Rural
115015127373,1081712,1,3.54,2021-08-20 00:00:00,09:02:02,House Prices
115021588405,1077966,1,1.70,2021-08-20 00:00:00,21:25:42,Neighbourhoods
115190266149,1086886,2,0.26,2021-09-14 00:00:00,06:53:39,On Market
115080063086,1084157,1,1.38,2021-08-29 00:00:00,21:20:56," News and Guides"
115018359510,1080757,1,1.63,2021-08-20 00:00:00,12:54:17,Coronavirus
100432188113,1078989,1,28.02,2021-08-25 00:00:00,20:02:16,Analysis
115080289231,1084157,1,2.45,2021-08-29 00:00:00,17:15:00,First-Home Buyer Advice
115120825956,1084778,1,2.13,2021-09-04 00:00:00,09:01:38," News and Guides"
115047672533,1081848,1,1.56,2021-08-25 00:00:00,06:47:16,House Prices
115044983632,1082423,1,1.19,2021-08-24 00:00:00,10:09:39,Pets
115152724866,304345,1,7.58,2021-09-08 00:00:00,15:49:20,
113605425550,1077478,2,0.01,2021-09-01 00:00:00,06:49:30,DIY
115088095246,1082908,2,7.52,2021-08-30 00:00:00,19:41:20,Moving
115165191391,1085760,1,5.94,2021-09-09 00:00:00,22:51:19,Coronavirus
100437106567,1084778,2,3.05,2021-09-02 00:00:00,23:35:42,First-Home Buyers
115117861743,1085020,1,1.89,2021-09-03 00:00:00,22:24:32,Architecture and renovation
115065863358,1081278,2,10.17,2021-08-27 00:00:00,15:38:46,On Market
115120795864,1085115,1,1.29,2021-09-03 00:00:00,19:22:51,Landlords
115120831866,1085115,1,0.67,2021-09-03 00:00:00,14:32:17,Renting Advice for Landlords
114206009712,1081848,1,1.75,2021-08-26 00:00:00,01:50:41,House Prices
115062603625,1079718,1,11.06,2021-08-27 00:00:00,04:51:22,On Market
115131617968,1035571,1,0.01,2021-09-05 00:00:00,13:53:28,New Property Developments
100454579364,1086053,1,5.82,2021-09-08 00:00:00,21:29:47,Auctions
115106059493,1084213,1,20.65,2021-09-01 00:00:00,14:41:07,The Block Contestants
100440466369,1082667,2,0.01,2021-08-24 00:00:00,14:51:17,Coronavirus
115113329552,1084059,1,2.88,2021-09-03 00:00:00,08:13:39,House Prices
111499203714,1084975,3,14.05,2021-09-05 00:00:00,18:41:51,Title Deeds
30084974,1084778,2,1.23,2021-09-02 00:00:00,11:28:02,Coronavirus
115052151818,1083040,1,6.92,2021-08-25 00:00:00,17:25:52,Coronavirus
114276147742,1086409,1,0.01,2021-09-14 00:00:00,22:45:38,House Prices
115134551185,1085839,1,32.98,2021-09-06 00:00:00,09:10:07,Coronavirus
115141659986,1086068,1,6.24,2021-09-07 00:00:00,08:05:35,The Block Contestants
115033677159,1081964,1,16.70,2021-08-22 00:00:00,13:46:50,Title Deeds
115012020541,1081393,1,1.96,2021-08-19 00:00:00,09:09:22,Coronavirus
100462909927,1083883,1,0.02,2021-09-11 00:00:00,16:48:49,Suburb &amp; Neighbourhood Profiles
113813497180,1078879,1,1.73,2021-08-29 00:00:00,22:46:06,House Prices
115110125298,1084577,1,0.27,2021-09-02 00:00:00,19:29:11,House Prices
115075915321,1082578,1,1.66,2021-08-29 00:00:00,07:57:27,Owners
115105666589,1080757,1,0.02,2021-09-02 00:00:00,06:19:41,Auctions
115180709443,1084235,1,2.71,2021-09-12 00:00:00,10:42:09,Suburb &amp; Neighbourhood Profiles
113783934794,1084163,1,3.04,2021-09-11 00:00:00,15:49:30,House Prices
115015173788,886209,2,79.28,2021-08-20 00:00:00,22:47:29,
114750566341,1084524,1,1.48,2021-09-01 00:00:00,22:00:44,Pets
115027656408,1075969,3,2.75,2021-08-22 00:00:00,09:47:03,On Market
115187197158,1087729,1,1.81,2021-09-13 00:00:00,19:44:41,The Block
115131454749,1084778,1,3.55,2021-09-05 00:00:00,22:33:33,Affordability
115138540757,1085020,1,2.22,2021-09-06 00:00:00,14:22:37,Architecture and renovation
115101853140,1084538,1,56.89,2021-09-01 00:00:00,12:52:19,The Block
115128807774,1062999,1,8.48,2021-09-05 00:00:00,09:51:08,Title Deeds
115015208866,1074487,1,1.15,2021-08-19 00:00:00,17:05:48,On Market
115190983445,1087111,1,6.78,2021-09-13 00:00:00,11:30:02,House Prices
115134553524,1085208,3,2.79,2021-09-06 00:00:00,08:08:26,On Market
100423582810,1082035,1,1.49,2021-08-21 00:00:00,07:13:18,On Market
115027952364,1077685,1,1.22,2021-08-22 00:00:00,05:41:30,Neighbourhoods
115138646159,1085208,1,1.18,2021-09-06 00:00:00,20:00:55,The Block
115009292840,1081393,1,3.60,2021-08-19 00:00:00,09:34:28,Auctions
113666384640,1078141,1,1.26,2021-08-20 00:00:00,13:58:36,Auctions
115031427333,1081687,1,1.47,2021-08-22 00:00:00,11:01:47,Title Deeds
115152663036,1086053,1,1.95,2021-09-08 00:00:00,19:40:03,Auctions
100865775304,1087384,1,0.69,2021-09-11 00:00:00,12:00:00,Celebrity
113804861856,1080026,2,0.81,2021-08-28 00:00:00,11:07:08," Advice and Market trends"
115114966409,1084778,1,10.44,2021-09-02 00:00:00,12:46:18,Housing Affordability
115098730996,1084577,1,8.48,2021-09-01 00:00:00,07:16:15,House Prices
115131873807,1082571,1,1.60,2021-09-05 00:00:00,14:22:16,Neighbourhoods
113521112990,1086852,1,2.72,2021-09-11 00:00:00,14:34:42,Title Deeds
115152494128,1086409,1,0.01,2021-09-08 00:00:00,11:53:14,Coronavirus
114786630075,1075975,1,4.22,2021-08-21 00:00:00,19:35:38,Suburb &amp; Neighbourhood Profiles
115021662231,1081826,1,2.02,2021-08-21 00:00:00,07:02:51,Coronavirus
115150675427,1084778,1,2.97,2021-09-08 00:00:00,09:04:51,Housing Affordability
115145019012,1086433,1,0.77,2021-09-07 00:00:00,23:28:08,Title Deeds
115156417030,1086254,1,3.55,2021-09-09 00:00:00,06:17:42,Renting Advice for Tenants
115197071911,1086886,1,0.02,2021-09-15 00:00:00,09:34:26,On Market
