UUSERID,ARTICLEID,CLICK,TIMEDURATION,VISITDATE,VISITTIME,CATEGORIES
114101140304,1079608,1,1.32,2021-08-22 00:00:00,21:21:03,On Market
114772542888,1084163,1,1.92,2021-09-11 00:00:00,12:35:20,Coronavirus
114302045935,1077478,1,26.39,2021-08-25 00:00:00,23:05:36,Home trends
115139073829,1085916,1,1.49,2021-09-06 00:00:00,16:53:06,Architecture and renovation
115065700348,1083720,1,1.81,2021-08-27 00:00:00,10:12:09,House Prices
115072391466,1080026,1,1.18,2021-08-28 00:00:00,09:24:19,Rural
115131425828,1082571,1,0.49,2021-09-05 00:00:00,11:52:02,Suburb &amp; Neighbourhood Profiles
114937252672,1081208,3,703.46,2021-08-18 00:00:00,11:46:17,Tenants
115160297512,1086409,1,2.46,2021-09-09 00:00:00,21:10:16,House Prices
115061941521,1083334,1,2.47,2021-08-27 00:00:00,00:24:10,Housing Affordability
114835335151,1084163,1,1.72,2021-08-29 00:00:00,17:52:00,House Prices
114767742060,1080026,1,0.41,2021-09-09 00:00:00,07:14:36,Neighbourhoods
115070459350,1083467,1,8.18,2021-08-27 00:00:00,19:45:01,House Prices
115167697996,1083902,1,0.02,2021-09-10 00:00:00,19:55:50,On Market
115034639153,1082457,1,1.80,2021-08-22 00:00:00,12:08:32,Auctions
115098814998,1083158,1,1.47,2021-09-01 00:00:00,07:48:42,Architecture and renovation
115167181567,1083174,1,1.34,2021-09-10 00:00:00,20:06:21,Title Deeds
115047870131,1081848,1,1644.47,2021-08-24 00:00:00,22:01:47,House Prices
105487565506,1080026,1,2.06,2021-08-28 00:00:00,20:27:01,Rural Property News
113783657095,1085916,1,2.34,2021-09-07 00:00:00,16:25:08,The Block Contestants
115059195331,1086068,1,2.60,2021-09-07 00:00:00,17:54:59,The Block Contestants
115072339942,1084157,1,0.83,2021-08-28 00:00:00,20:51:33,Auctions
114250716267,1080026,1,0.01,2021-08-28 00:00:00,17:07:25,Rural Property News
113804812157,1079084,1,1.32,2021-08-26 00:00:00,18:26:38,New Developments
105191583929,1075735,3,9.47,2021-09-07 00:00:00,16:08:39,First-Home Buyer Advice
115024604240,1082455,1,14.05,2021-08-21 00:00:00,23:19:19,Coronavirus
115058600965,1077478,1,40.45,2021-08-26 00:00:00,19:15:10,Home trends
114059619988,1078879,1,1.70,2021-08-19 00:00:00,16:27:47,House Prices
114508961323,1086053,1,1.85,2021-09-08 00:00:00,19:56:50,Auctions
33274623,363089,2,66.45,2021-08-18 00:00:00,09:17:41,
100467176590,1084975,1,1.00,2021-09-04 00:00:00,11:15:07,Title Deeds
115072514220,1080026,1,1.16,2021-08-28 00:00:00,10:34:35,Rural
115009601236,1081409,1,1.21,2021-08-19 00:00:00,07:37:29,Renting Advice for Tenants
115141910306,1085208,1,2.15,2021-09-07 00:00:00,07:16:34,The Block Contestants
115129261441,1084538,1,5.50,2021-09-05 00:00:00,01:32:48,Home trends
115149692973,1086025,1,9.17,2021-09-07 00:00:00,16:57:54,Title Deeds
115091556110,1083467,1,0.34,2021-08-31 00:00:00,01:36:34,House Prices
115051886654,1075735,1,1.28,2021-08-25 00:00:00,23:56:44,House Prices
115047679587,1082978,1,1.28,2021-08-25 00:00:00,07:02:34,Suburb &amp; Neighbourhood Profiles
115009612624,1074487,1,1.30,2021-08-18 00:00:00,16:57:45,Analysis
115072315142,1080026,3,6.62,2021-08-28 00:00:00,09:14:03,Rural
115080625621,1080026,1,11.45,2021-08-29 00:00:00,20:40:58," Advice and Market trends"
115031596372,1077685,1,15.30,2021-08-22 00:00:00,11:42:53,On Market
114913744680,1083467,1,1.71,2021-08-29 00:00:00,19:39:30,On Market
115183649484,1021625,3,74.72,2021-09-12 00:00:00,19:57:58,House Prices
115146047805,1085840,1,1.89,2021-09-07 00:00:00,13:13:07,Coronavirus
115012113133,187760,2,2.56,2021-08-19 00:00:00,13:02:41,
115132464785,1084778,1,1.52,2021-09-05 00:00:00,19:34:12," News and Guides"
115150314552,1086409,1,8.22,2021-09-08 00:00:00,07:29:53,House Prices
115187472975,1084538,1,6.31,2021-09-13 00:00:00,19:58:39,Home trends
114757823255,1082455,1,1.53,2021-09-04 00:00:00,07:26:22,Coronavirus
115076381421,1080026,1,0.52,2021-08-29 00:00:00,07:30:22,Rural Property News
115077210497,1081964,1,44.76,2021-08-28 00:00:00,20:35:41,Title Deeds
115101724682,1083158,1,2.48,2021-09-01 00:00:00,13:51:55,Architecture and renovation
115161104430,1086246,1,5.70,2021-09-09 00:00:00,14:35:45,Environment
115072312142,1084163,1,1.15,2021-08-28 00:00:00,18:57:25,House Prices
115144869877,1085760,1,2.13,2021-09-07 00:00:00,13:19:38,Coronavirus
115080859239,1081964,1,3.64,2021-08-29 00:00:00,21:53:48,Title Deeds
115009363734,1049011,1,3.24,2021-08-19 00:00:00,01:57:07,Housing Affordability
115031006982,1081712,1,1.70,2021-08-22 00:00:00,22:04:41,Housing Affordability
115006441332,1079648,3,4.57,2021-08-18 00:00:00,23:27:48,House and Land
115072921178,1085749,1,0.01,2021-09-04 00:00:00,20:16:01,Celebrity
115138557196,1085208,1,1.56,2021-09-06 00:00:00,13:57:20,On Market
115028312756,1077685,1,5.92,2021-08-22 00:00:00,04:59:31,Suburb &amp; Neighbourhood Profiles
115128758585,1084975,1,1.56,2021-09-05 00:00:00,10:18:50,Title Deeds
115080232174,1079997,1,12.29,2021-08-29 00:00:00,18:23:48,Suburb &amp; Neighbourhood Profiles
115072364194,1081964,1,1.79,2021-08-28 00:00:00,09:54:32,Title Deeds
115128822019,1084751,1,2.79,2021-09-05 00:00:00,09:08:20,House Prices
115078532231,1080026,1,18.63,2021-08-29 00:00:00,08:04:12,Suburb &amp; Neighbourhood Profiles
115125700408,1081964,1,1.43,2021-09-04 00:00:00,20:10:54,Title Deeds
114558369834,1075975,1,2.05,2021-08-23 00:00:00,06:21:13,Neighbourhoods
115174384907,1087169,1,0.92,2021-09-11 00:00:00,12:00:27,Title Deeds
115006697643,1014263,1,1.01,2021-08-18 00:00:00,16:00:01,Renting Advice for Tenants
115024684222,1075975,2,2.80,2021-08-21 00:00:00,19:29:11,Neighbourhoods
115094967463,1083467,1,0.01,2021-08-31 00:00:00,18:48:31,On Market
115000566860,1080766,1,2.24,2021-08-17 00:00:00,21:24:48,Auctions
115141903532,1084538,1,1.13,2021-09-07 00:00:00,05:42:52,Home trends
115076311738,1083467,1,16.37,2021-08-29 00:00:00,10:43:22,On Market
115099674070,1080026,1,2.82,2021-08-31 00:00:00,20:30:34,Neighbourhoods
113713432587,1077478,1,2.64,2021-08-21 00:00:00,17:33:25,Architecture and renovation
115128853911,1084778,1,0.88,2021-09-05 00:00:00,07:19:58,Affordability
115090543382,1083684,1,0.20,2021-08-31 00:00:00,05:38:39,Home Loans
109984119376,1081278,1,4.16,2021-09-02 00:00:00,12:22:58,On Market
115065865570,1082900,1,2.09,2021-08-27 00:00:00,12:29:51,Coronavirus
115000263468,436778,1,0.03,2021-09-10 00:00:00,20:25:33,
115028353706,1082457,1,2.03,2021-08-22 00:00:00,08:02:18,
115187220906,1069857,1,1.92,2021-09-13 00:00:00,17:47:41,Sponsored content
115075839490,1078985,1,0.94,2021-08-29 00:00:00,10:44:42,On Market
115174080726,1085208,1,2.15,2021-09-11 00:00:00,11:49:39,The Block Contestants
115153455926,1085760,1,1.58,2021-09-08 00:00:00,22:04:36,Coronavirus
114580200928,1081814,1,2.49,2021-08-21 00:00:00,08:39:00,House Prices
100468921690,1083044,1,1.09,2021-08-26 00:00:00,15:07:59,Coronavirus
115131818085,1085115,1,0.01,2021-09-05 00:00:00,21:26:52,Renting Advice for Landlords
115087450985,1083158,1,12.51,2021-08-30 00:00:00,15:38:12,Architecture and renovation
104846371100,1081848,1,0.01,2021-08-24 00:00:00,21:15:18,House Prices
115131774976,1084751,1,1.88,2021-09-05 00:00:00,19:35:28,On Market
115131788714,1077478,1,0.66,2021-09-05 00:00:00,16:19:49,Architecture and renovation
114854998170,1075975,1,1.04,2021-08-22 00:00:00,05:03:14,On Market
115142101483,1085839,1,3.59,2021-09-06 00:00:00,11:28:40,House Prices
115180699995,1060141,1,746.71,2021-09-12 00:00:00,18:38:01,Landlords
115018610510,1078509,1,2.15,2021-08-20 00:00:00,10:54:44,On Market
115156598999,1086068,1,1.29,2021-09-09 00:00:00,22:14:26,The Block Contestants
100418549622,1083883,1,4.78,2021-09-11 00:00:00,16:17:21,Suburb &amp; Neighbourhood Profiles
115028619713,1075969,1,1.05,2021-08-22 00:00:00,08:39:14,On Market
114807972383,1075641,1,1.14,2021-08-22 00:00:00,20:42:06,House Prices
115150411451,1084729,1,2.16,2021-09-08 00:00:00,01:18:04,Celebrity
33547764,1085115,1,0.03,2021-09-03 00:00:00,04:09:21,Renting Advice for Landlords
115018537486,1081137,1,1.75,2021-08-20 00:00:00,20:17:49,House Prices
113747758366,1084778,1,0.73,2021-09-05 00:00:00,02:02:17,Housing Affordability
115128712333,1084975,1,64.35,2021-09-04 00:00:00,19:25:51,Title Deeds
115045162631,1081964,1,1.63,2021-08-24 00:00:00,11:12:11,Title Deeds
115054954007,1083040,1,4.92,2021-08-25 00:00:00,20:51:49,Coronavirus
115037605494,1082423,2,3.40,2021-08-23 00:00:00,17:54:01,Pets
115101627303,1075988,1,1.74,2021-09-01 00:00:00,15:57:04,Neighbourhoods
115075872760,1080026,1,5.25,2021-08-28 00:00:00,22:59:19,Neighbourhoods
115187503024,1085208,1,19.13,2021-09-13 00:00:00,19:13:39,The Block Contestants
3756568,1087384,1,2.73,2021-09-11 00:00:00,11:20:48,Coronavirus
115066413705,1081964,1,2.77,2021-08-27 00:00:00,19:22:50,Title Deeds
114674216297,1084538,1,1.50,2021-09-04 00:00:00,07:38:07,Architecture and renovation
115101678138,1084577,1,1.15,2021-09-01 00:00:00,13:50:01,House Prices
115149689564,1086425,1,0.71,2021-09-08 00:00:00,09:20:12,Coronavirus
115174839507,1084163,1,2.59,2021-09-11 00:00:00,16:02:12,Auctions
115180085985,1055143,1,0.22,2021-09-12 00:00:00,13:40:46,Moving
115012207198,1081450,1,1.35,2021-08-19 00:00:00,12:45:24,House Prices
114966754757,1081848,1,1.73,2021-09-02 00:00:00,07:00:35,House Prices
115144870693,1083467,1,0.01,2021-09-07 00:00:00,21:41:46,On Market
115094242423,1084213,2,3.35,2021-08-31 00:00:00,13:00:29,The Block Contestants
115187033926,1083158,1,3.14,2021-09-13 00:00:00,19:20:44,Architecture and renovation
115087916575,1022231,1,0.02,2021-08-30 00:00:00,11:35:12,House Prices
114947030217,1086068,1,0.78,2021-09-07 00:00:00,22:23:18,The Block Contestants
115012572369,1080757,1,1.62,2021-08-19 00:00:00,09:52:07,Auctions
115180296884,832078,1,0.02,2021-09-12 00:00:00,14:23:32,
115156373483,1086343,2,71.76,2021-09-08 00:00:00,21:15:51,Coronavirus
114050299263,1077151,3,7.70,2021-09-03 00:00:00,21:09:20,Sponsored content
113577516009,1083467,1,1.20,2021-08-30 00:00:00,11:56:04,House Prices
115161455376,1083467,1,0.01,2021-09-09 00:00:00,13:22:53,House Prices
115098861462,1084577,1,6.26,2021-09-01 00:00:00,22:22:41,House Prices
113592537842,1077478,1,3.07,2021-08-30 00:00:00,20:06:16,Home trends
115190320429,1070500,1,14.11,2021-09-13 00:00:00,17:51:56,Celebrity
115167489546,1087169,2,4.92,2021-09-10 00:00:00,21:43:00,Title Deeds
115037631926,1082455,1,6.25,2021-08-23 00:00:00,15:10:06,Auctions
111034891665,1081647,2,0.01,2021-08-20 00:00:00,17:18:37,Architecture and renovation
115003226834,1065948,1,0.09,2021-08-17 00:00:00,18:24:09,Rental Prices
115018497826,1080703,1,1.96,2021-08-20 00:00:00,16:49:37,Celebrity
115109632466,1084778,2,0.03,2021-09-02 00:00:00,15:01:20,Coronavirus
115087679587,1080026,2,0.94,2021-08-30 00:00:00,18:34:11,Suburb &amp; Neighbourhood Profiles
100436934267,1084751,2,8.69,2021-09-03 00:00:00,07:06:29,On Market
115120794830,1085115,1,1.19,2021-09-04 00:00:00,03:51:57,Landlords
115072400554,1084163,1,4.04,2021-08-28 00:00:00,20:21:40,House Prices
115051782743,1081848,1,3.42,2021-08-25 00:00:00,10:46:35,House Prices
115091113763,1079084,1,1.40,2021-08-30 00:00:00,12:47:14,New Property Developments
115168196503,1086401,1,0.08,2021-09-10 00:00:00,22:22:59,Architecture and renovation
114107157602,1077478,1,0.50,2021-09-01 00:00:00,07:05:38,Architecture and renovation
115146535611,1086006,1,3.95,2021-09-07 00:00:00,20:53:52,Auctions
105640164409,1084577,1,0.81,2021-09-06 00:00:00,16:24:32,House Prices
115037802695,1082389,1,1.23,2021-08-23 00:00:00,12:09:19,Celebrity
115085214183,1080026,1,14.16,2021-08-29 00:00:00,20:03:18," Advice and Market trends"
32706922,1084256,1,1.25,2021-09-01 00:00:00,06:09:34,House Prices
113908544931,1082534,1,1.17,2021-08-27 00:00:00,20:07:07,Auctions
115153146649,1084751,1,3.11,2021-09-08 00:00:00,18:09:38,House Prices
115170502568,1086024,1,1.50,2021-09-11 00:00:00,07:16:14,Home trends
115077144068,1080026,1,16.59,2021-08-28 00:00:00,08:24:44,Neighbourhoods
115079769945,1078085,1,0.01,2021-08-29 00:00:00,18:02:12,House Prices
115031766497,1075973,3,4.30,2021-08-22 00:00:00,17:47:27,Architecture and renovation
100599640861,1086433,2,0.96,2021-09-07 00:00:00,22:33:27,Title Deeds
115105254110,1084081,1,1.07,2021-09-02 00:00:00,06:50:03,On Market
115027083845,1077685,1,2.00,2021-08-22 00:00:00,06:52:07,On Market
114713327096,1080026,1,1.98,2021-09-09 00:00:00,13:19:31,Suburb &amp; Neighbourhood Profiles
114768430166,1085053,1,1.52,2021-09-07 00:00:00,09:16:50,Title Deeds
114743457671,1080026,1,0.39,2021-09-10 00:00:00,08:36:56,Neighbourhoods
115027745201,1075975,1,1.33,2021-08-21 00:00:00,16:06:29,Neighbourhoods
114438464632,1074487,1,1.30,2021-08-18 00:00:00,19:03:40,Analysis
115109839040,1084059,1,4.77,2021-09-02 00:00:00,20:53:24,Auctions
115006480085,1075975,1,2.38,2021-08-18 00:00:00,22:54:51,On Market
115187311718,1014263,1,3.30,2021-09-14 00:00:00,01:27:09,Report
115021595140,1081826,1,1.32,2021-08-21 00:00:00,08:21:07,Architecture and renovation
115101598536,1081964,1,7.33,2021-09-01 00:00:00,22:03:48,Title Deeds
113549606020,1078835,1,1.52,2021-08-18 00:00:00,04:31:43,The Block
115168196689,1087016,1,3.92,2021-09-10 00:00:00,14:33:50,Auctions
113515024947,1085208,2,4.04,2021-09-10 00:00:00,10:44:11,The Block Contestants
115167823051,1085916,1,1.05,2021-09-10 00:00:00,14:40:19,The Block Contestants
115109977744,1084778,1,2.01,2021-09-02 00:00:00,21:50:43," News and Guides"
113480896280,1083775,1,1.17,2021-08-30 00:00:00,15:45:43,Title Deeds
115015116821,1079628,2,2.59,2021-08-20 00:00:00,06:20:44,Suburb &amp; Neighbourhood Profiles
115076830433,1084163,1,15.71,2021-08-29 00:00:00,06:48:58,House Prices
115034526647,1081754,1,8.44,2021-08-22 00:00:00,11:38:13,Affordability
115132710425,1081964,1,3.43,2021-09-05 00:00:00,18:34:42,Title Deeds
115113382255,1084538,1,0.82,2021-09-03 00:00:00,06:43:07,Architecture and renovation
114999878288,1077478,1,50.07,2021-08-17 00:00:00,10:49:49,Architecture and renovation
115098905433,1084577,1,1.51,2021-09-01 00:00:00,06:44:05,House Prices
115027680080,1075975,1,0.01,2021-08-22 00:00:00,09:14:57,Neighbourhoods
115009365529,1087384,1,0.78,2021-09-11 00:00:00,07:29:13,Celebrity
115072540772,1080026,1,1.43,2021-08-28 00:00:00,22:31:19,Suburb &amp; Neighbourhood Profiles
115045280641,1077478,1,3.90,2021-08-24 00:00:00,18:50:05,DIY
115125469170,1084778,1,6.90,2021-09-04 00:00:00,22:13:12,First Home Buyers
115072419585,1083440,2,1.50,2021-08-28 00:00:00,17:43:08,Title Deeds
113279454481,1081137,1,9.15,2021-08-19 00:00:00,07:30:05,House Prices
115072762116,1080026,1,1.80,2021-08-28 00:00:00,12:08:04,Rural Property News
115047903365,1082191,1,4.07,2021-08-25 00:00:00,05:58:40,On Market
112424440343,1084256,1,54.37,2021-08-31 00:00:00,21:30:35,House Prices
113546761799,1083158,1,1.24,2021-08-30 00:00:00,19:44:45,Architecture and renovation
115156644592,1086343,1,2.01,2021-09-08 00:00:00,16:01:44,Tenants
115117683363,1085115,1,2.41,2021-09-03 00:00:00,19:53:15,Landlords
115187260840,1085208,1,3.84,2021-09-13 00:00:00,19:51:26,On Market
115077141301,1080026,1,14.54,2021-08-28 00:00:00,22:35:51,Rural Property News
115004815066,1022826,1,14.98,2021-08-17 00:00:00,09:30:30,Renting Advice for Tenants
115006457960,986260,1,8.59,2021-08-18 00:00:00,23:42:15,Title Deeds
114989875223,1084213,1,5.26,2021-08-30 00:00:00,14:53:06,Architecture and renovation
115164385782,1085208,1,0.01,2021-09-10 00:00:00,13:43:08,The Block
115077102755,1080026,1,5.34,2021-08-28 00:00:00,15:56:12,Rural
115141688362,1086068,1,3.45,2021-09-07 00:00:00,09:55:42,The Block
110359356704,1084729,2,2.31,2021-09-07 00:00:00,19:09:16,Celebrity
115072441205,1078664,1,13.64,2021-08-28 00:00:00,16:33:24,Auctions
112029404509,1086722,1,5.62,2021-09-12 00:00:00,13:11:24,DIY
115180088769,1084764,3,0.28,2021-09-12 00:00:00,13:45:19,On Market
113748552286,1086024,1,1.56,2021-09-07 00:00:00,14:42:03,Home trends
115018609584,1084157,1,0.31,2021-08-30 00:00:00,21:26:39," News and Guides"
114993536021,1081687,1,1.59,2021-09-02 00:00:00,14:01:25,Title Deeds
31963008,1084538,1,10.86,2021-09-03 00:00:00,19:40:08,Architecture and renovation
115183507515,1080026,1,2.58,2021-09-13 00:00:00,04:19:44,Rural
115173979862,1085208,1,6.42,2021-09-11 00:00:00,15:15:20,The Block Contestants
115075932321,1083467,1,2.88,2021-08-29 00:00:00,00:46:27,House Prices
115131924645,1077478,2,1.01,2021-09-05 00:00:00,23:01:21,Small living
114719433831,1083883,1,1.60,2021-09-11 00:00:00,15:33:32,On Market
113996653520,1085916,1,2.70,2021-09-15 00:00:00,09:39:08,Architecture and renovation
100465675364,1086409,1,8.02,2021-09-08 00:00:00,13:12:40,House Prices
115079757365,1083467,2,3.37,2021-08-29 00:00:00,20:42:02,House Prices
115197475121,1084676,2,1.80,2021-09-15 00:00:00,08:42:51,Suburb &amp; Neighbourhood Profiles
115094287832,1084081,1,2.39,2021-08-31 00:00:00,23:59:25,On Market
115024594302,421397,1,11.17,2021-08-21 00:00:00,15:54:00,Suburb &amp; Neighbourhood Profiles
115027058885,1082457,1,0.01,2021-08-22 00:00:00,00:08:59,
115180758886,408113,1,3.28,2021-09-12 00:00:00,17:27:18,
113560038436,1085208,1,13.16,2021-09-05 00:00:00,14:33:48,The Block Contestants
115052430234,1083174,1,1.09,2021-08-25 00:00:00,10:50:47,Title Deeds
115031319540,1077685,1,3.76,2021-08-22 00:00:00,18:13:22,Neighbourhoods
115037754068,1082534,1,0.01,2021-08-23 00:00:00,12:31:06,Auctions
101251797673,1085839,1,1.33,2021-09-04 00:00:00,18:50:51,House Prices
115076370020,1084157,1,1.18,2021-08-29 00:00:00,00:11:08,Auctions
115072377617,1080026,1,1.16,2021-08-28 00:00:00,20:43:57,Rural Property News
115190448758,1087775,1,2.13,2021-09-13 00:00:00,12:48:42,Auctions
115022272798,1077478,1,18.74,2021-08-21 00:00:00,05:42:25,Small living
115040895663,1081964,1,1.92,2021-08-23 00:00:00,21:12:06,Title Deeds
115084761308,1084157,1,13.31,2021-08-30 00:00:00,07:29:04,First Home Buyers
114628474279,1075653,1,1.42,2021-08-31 00:00:00,16:09:00,Neighbourhoods
114628474279,1075653,1,1.42,2021-08-31 00:00:00,16:09:00,Sponsored content
115068714917,1080026,1,1.32,2021-08-28 00:00:00,05:18:49,Rural Property News
115160683008,1086616,1,3.58,2021-09-09 00:00:00,09:51:29,Rental Prices
105240630865,1080458,1,9.12,2021-08-17 00:00:00,14:49:28,Architecture and renovation
114366588914,1077966,1,1.35,2021-08-22 00:00:00,07:16:49,Neighbourhoods
115015167149,1081137,1,3.50,2021-08-20 00:00:00,10:47:55,House Prices
115094464928,1083158,1,1.62,2021-08-31 00:00:00,20:05:57,Architecture and renovation
115024777572,1024896,1,48.24,2021-08-21 00:00:00,15:44:21,Home Organisation
115069208813,1075653,1,1.85,2021-08-27 00:00:00,20:42:37,New Developments
115167448513,1080026,1,2.94,2021-09-10 00:00:00,09:47:10," Advice and Market trends"
115094982692,1084256,1,2.87,2021-08-31 00:00:00,20:57:02,House Prices
115087639865,1083040,1,17.99,2021-08-30 00:00:00,20:48:05,Auctions
115062546052,1081964,1,1.30,2021-08-26 00:00:00,11:51:29,Title Deeds
114334201970,1082035,1,1.26,2021-08-21 00:00:00,21:16:20,Rural
115068824467,1080026,1,5.95,2021-08-28 00:00:00,07:54:59," Advice and Market trends"
115180317695,1084538,1,10.07,2021-09-12 00:00:00,20:01:43,The Block
113169145562,1084059,1,2.91,2021-08-31 00:00:00,22:29:44,Auctions
115072299704,1080026,1,3.19,2021-08-28 00:00:00,08:09:41,Suburb &amp; Neighbourhood Profiles
115084724375,1079697,1,1.23,2021-08-30 00:00:00,01:31:57,On Market
115149672286,1080026,1,2.67,2021-09-08 00:00:00,09:23:38,Rural Property News
115052146365,1081403,1,2.86,2021-08-25 00:00:00,12:14:30,DIY
115066220424,1079718,1,1.35,2021-08-27 00:00:00,13:12:23,On Market
113620318793,1084163,1,1.65,2021-09-02 00:00:00,14:35:31,House Prices
115131854198,1081848,1,0.01,2021-09-05 00:00:00,21:27:34,House Prices
115105995381,1084538,1,15.97,2021-09-02 00:00:00,07:37:06,The Block
115006539782,1079648,1,92.82,2021-08-18 00:00:00,11:55:42,House and Land
113647351468,1086343,1,2.47,2021-09-09 00:00:00,10:24:37,Renting Advice for Tenants
115034672049,993372,2,195.33,2021-08-22 00:00:00,23:03:34,Coronavirus
115090807426,1082578,1,1.33,2021-08-31 00:00:00,07:39:58,Owners
100440606358,1086921,1,1.46,2021-09-14 00:00:00,06:02:29,The Block
115149754949,129525,1,4.61,2021-09-07 00:00:00,18:34:06,
115035374826,1081687,1,11.78,2021-08-22 00:00:00,13:34:38,Title Deeds
115088005874,1083775,1,5.23,2021-08-30 00:00:00,11:41:23,Title Deeds
115025046281,908772,2,2.44,2021-08-21 00:00:00,12:58:08,Explainer
115033640755,1081892,1,1.35,2021-08-23 00:00:00,08:14:53,House Prices
115131785838,1082571,1,2.44,2021-09-05 00:00:00,13:47:02,On Market
115186863559,1084751,1,1.41,2021-09-13 00:00:00,16:14:39,House Prices
115178037661,1080026,1,0.64,2021-09-12 00:00:00,08:15:42," Advice and Market trends"
113723449106,1085208,1,1.32,2021-09-05 00:00:00,15:28:36,On Market
115044598089,1081848,2,2.04,2021-08-24 00:00:00,17:12:21,House Prices
114743296653,1080026,1,1.30,2021-08-29 00:00:00,07:56:11," Advice and Market trends"
115125276540,1084538,1,3.25,2021-09-04 00:00:00,19:29:45,Architecture and renovation
115120050240,1080026,1,2.06,2021-09-03 00:00:00,14:05:39,Suburb &amp; Neighbourhood Profiles
115145435100,1075735,1,2.46,2021-09-07 00:00:00,17:52:49,House Prices
115012110758,1081450,1,1.62,2021-08-19 00:00:00,13:52:09,House Prices
115003171808,1080757,1,1.83,2021-08-17 00:00:00,11:02:11,House Prices
100446045262,1082451,1,2.66,2021-08-23 00:00:00,19:31:54,On Market
115149009992,1085839,1,1.35,2021-09-08 00:00:00,08:51:19,Coronavirus
113717161281,1083158,1,4.01,2021-09-01 00:00:00,21:39:10,Architecture and renovation
115101639588,1084524,1,1.16,2021-09-01 00:00:00,17:46:20,Policy and Law
115153143937,1081712,1,0.42,2021-09-08 00:00:00,16:46:48,Housing Affordability
115072314274,1084157,1,1.31,2021-08-28 00:00:00,22:58:30,First Home Buyers
113707687357,1084213,1,1.72,2021-08-30 00:00:00,18:22:37,The Block Room Reveals
114674177854,1083467,1,5.53,2021-08-30 00:00:00,19:25:37,On Market
113776421160,1080026,1,32.81,2021-09-10 00:00:00,18:54:42," Advice and Market trends"
113515090103,1087729,1,8.55,2021-09-14 00:00:00,13:16:34,The Block
115118078362,1085208,1,2.94,2021-09-03 00:00:00,23:47:18,On Market
115040895082,1079608,1,1.21,2021-08-23 00:00:00,19:35:25,On Market
115068853235,1083467,1,5.50,2021-08-27 00:00:00,18:45:54,House Prices
115197973811,1086024,1,10.75,2021-09-14 00:00:00,23:28:26,Home trends
112744383457,1085916,1,2.08,2021-09-08 00:00:00,18:00:29,DIY
115031549646,1081687,2,2.65,2021-08-22 00:00:00,11:18:13,Title Deeds
110050316627,1080026,1,1.22,2021-08-29 00:00:00,10:06:22," Advice and Market trends"
115075892797,1079697,1,0.01,2021-08-29 00:00:00,11:47:20,Neighbourhoods
114183652670,1080757,1,1.31,2021-08-20 00:00:00,22:06:53,House Prices
115018692042,1083174,1,1.64,2021-08-31 00:00:00,21:04:07,Title Deeds
115012159421,1081393,1,1.62,2021-08-19 00:00:00,10:02:42,Coronavirus
115022791312,1035571,1,4.48,2021-08-20 00:00:00,13:29:30,Architecture and renovation
114992912492,1079648,1,3.40,2021-08-25 00:00:00,21:09:09,Coronavirus
115087635933,1084239,1,0.62,2021-08-30 00:00:00,21:52:07,Auctions
115076297715,1084157,1,9.38,2021-08-29 00:00:00,11:10:15,Coronavirus
115129763593,1084523,1,2.01,2021-09-05 00:00:00,00:57:57,On Market
115094616509,367171,1,6.92,2021-08-31 00:00:00,11:58:18,
115028339419,1074194,1,1.31,2021-08-21 00:00:00,12:09:45,New Developments
115117667862,1085208,1,0.01,2021-09-03 00:00:00,21:30:59,The Block Contestants
115131714273,1083440,1,1.28,2021-09-05 00:00:00,18:07:26,Title Deeds
115120730605,1053177,1,4.72,2021-09-04 00:00:00,04:52:41,Suburb &amp; Neighbourhood Profiles
115176489863,1086722,2,0.01,2021-09-12 00:00:00,07:27:11,DIY
113694456028,1081964,1,2.06,2021-08-27 00:00:00,09:01:06,Title Deeds
115072528506,1080026,1,1.21,2021-08-28 00:00:00,17:10:02,Rural Property News
114917907562,1080026,1,1.03,2021-09-08 00:00:00,05:24:44,Neighbourhoods
114269334630,1075653,1,0.88,2021-08-31 00:00:00,15:53:49,Neighbourhoods
115012946346,1078085,1,4.17,2021-08-19 00:00:00,22:06:42,House Prices
112579464875,1082035,1,2.87,2021-08-22 00:00:00,09:00:13,Architecture and renovation
114409983666,1078664,1,1.43,2021-08-18 00:00:00,20:01:03,Auctions
114983411475,1083044,1,9.07,2021-08-26 00:00:00,19:47:57,House Prices
34740144,1085749,1,3.45,2021-09-07 00:00:00,09:14:08,Celebrity
115000084267,1080458,1,2.33,2021-08-17 00:00:00,17:11:58,Architecture and renovation
115076376046,1083720,1,1.30,2021-08-28 00:00:00,13:03:13,House Prices
114084868650,1079648,1,0.79,2021-08-18 00:00:00,20:21:29,House and Land
115184147651,1080026,1,3.14,2021-09-12 00:00:00,22:09:45," Advice and Market trends"
115003176745,1080992,1,2.04,2021-08-17 00:00:00,18:50:38,Renting Advice for Tenants
115110179986,1084059,1,2.32,2021-09-02 00:00:00,13:21:07,Coronavirus
115072517676,1080026,1,0.01,2021-09-07 00:00:00,09:40:47,Rural Property News
115180783843,1086722,1,5.80,2021-09-12 00:00:00,21:12:42,House Prices
114779039495,1085749,1,1.40,2021-09-06 00:00:00,23:13:57,Celebrity
31058718,763150,2,1.78,2021-09-01 00:00:00,10:44:34,
115161445699,1085208,1,0.97,2021-09-09 00:00:00,21:38:36,The Block Contestants
